timetable_id,class,section,day,period,start_time,end_time,subject,teacher_id,teacher_name,room_id,is_lab,academic_year
TT000766,6,A,Saturday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-305,0,2025-26
TT000767,6,A,Saturday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-101,0,2025-26
TT000768,6,A,Saturday,8,12:40,13:20,Social Studies,TCH0079,Ishaan Chauhan,Room-110,0,2025-26
TT000769,6,B,Monday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-204,1,2025-26
TT000770,6,B,Monday,2,08:10,08:50,Mathematics,TCH0025,Darsh Patel,Room-301,0,2025-26
TT000771,6,B,Monday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-103,0,2025-26
TT000772,6,B,Monday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-G06,0,2025-26
TT000773,6,B,Monday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-110,0,2025-26
TT000774,6,B,Monday,6,11:05,11:45,Mathematics,TCH0028,Gauri Deshpande,Room-G08,0,2025-26
TT000775,6,B,Monday,7,12:00,12:40,Hindi,TCH0015,Parth Chatterjee,Room-208,0,2025-26
TT000776,6,B,Monday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-112,0,2025-26
TT000777,6,B,Tuesday,1,07:30,08:10,Mathematics,TCH0026,Siya Malhotra,Room-212,0,2025-26
TT000778,6,B,Tuesday,2,08:10,08:50,Social Studies,TCH0036,Kartik Bhat,Room-210,0,2025-26
TT000779,6,B,Tuesday,3,08:50,09:30,Mathematics,TCH0026,Siya Malhotra,Room-209,0,2025-26
TT000780,6,B,Tuesday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-207,0,2025-26
TT000781,6,B,Tuesday,5,10:25,11:05,Mathematics,TCH0025,Darsh Patel,Room-102,0,2025-26
TT000782,6,B,Tuesday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-203,0,2025-26
TT000783,6,B,Tuesday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-307,0,2025-26
TT000784,6,B,Tuesday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-203,1,2025-26
TT000785,6,B,Wednesday,1,07:30,08:10,Science,TCH0058,Kian Mehta,Room-315,0,2025-26
TT000786,6,B,Wednesday,2,08:10,08:50,Mathematics,TCH0043,Divya Sharma,Room-314,0,2025-26
TT000787,6,B,Wednesday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-105,0,2025-26
TT000788,6,B,Wednesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G10,0,2025-26
TT000789,6,B,Wednesday,5,10:25,11:05,Science,TCH0016,Sai Kapoor,Room-215,0,2025-26
TT000790,6,B,Wednesday,6,11:05,11:45,Social Studies,TCH0006,Jiya Bhandari,Room-G14,0,2025-26
TT000791,6,B,Wednesday,7,12:00,12:40,Mathematics,TCH0025,Darsh Patel,Room-102,0,2025-26
TT000792,6,B,Wednesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-305,0,2025-26
TT000793,6,B,Thursday,1,07:30,08:10,Mathematics,TCH0028,Gauri Deshpande,Room-G01,0,2025-26
TT000794,6,B,Thursday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-309,0,2025-26
TT000795,6,B,Thursday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-G09,0,2025-26
TT000796,6,B,Thursday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-214,0,2025-26
TT000797,6,B,Thursday,5,10:25,11:05,Science,TCH0025,Darsh Patel,Room-201,0,2025-26
TT000798,6,B,Thursday,6,11:05,11:45,Science,TCH0026,Siya Malhotra,Room-G13,0,2025-26
TT000799,6,B,Thursday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-104,0,2025-26
TT000800,6,B,Thursday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-307,0,2025-26
TT000801,6,B,Friday,1,07:30,08:10,Science,TCH0037,Dev Rao,Room-103,0,2025-26
TT000802,6,B,Friday,2,08:10,08:50,Mathematics,TCH0043,Divya Sharma,Room-214,0,2025-26
TT000803,6,B,Friday,3,08:50,09:30,Computer Science,TCH0057,Anika Bhosale,Room-303,0,2025-26
TT000804,6,B,Friday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-G09,0,2025-26
TT000805,6,B,Friday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-G07,0,2025-26
TT000806,6,B,Friday,6,11:05,11:45,Hindi,TCH0015,Parth Chatterjee,Room-307,0,2025-26
TT000807,6,B,Friday,7,12:00,12:40,Science,TCH0036,Kartik Bhat,Room-111,0,2025-26
TT000808,6,B,Friday,8,12:40,13:20,Science,TCH0008,Dhruv Saxena,Room-G10,0,2025-26
TT000809,6,B,Saturday,1,07:30,08:10,Hindi,TCH0015,Parth Chatterjee,Room-205,0,2025-26
TT000810,6,B,Saturday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-G12,0,2025-26
TT000811,6,B,Saturday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-213,0,2025-26
TT000812,6,B,Saturday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-212,0,2025-26
TT000813,6,B,Saturday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-G05,0,2025-26
TT000814,6,B,Saturday,6,11:05,11:45,Science,TCH0059,Sara Pawar,Room-312,0,2025-26
TT000815,6,B,Saturday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-308,0,2025-26
TT000816,6,B,Saturday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-G07,0,2025-26
TT000817,6,C,Monday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-G04,0,2025-26
TT000818,6,C,Monday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-209,0,2025-26
TT000819,6,C,Monday,3,08:50,09:30,Mathematics,TCH0028,Gauri Deshpande,Room-102,0,2025-26
TT000820,6,C,Monday,4,09:45,10:25,Mathematics,TCH0025,Darsh Patel,Room-308,0,2025-26
TT000821,6,C,Monday,5,10:25,11:05,Computer Science,TCH0041,Vihaan Bhandari,Room-215,1,2025-26
TT000822,6,C,Monday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT000823,6,C,Monday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-309,0,2025-26
TT000824,6,C,Monday,8,12:40,13:20,Hindi,TCH0004,Rohan Sinha,Room-105,0,2025-26
TT000825,6,C,Tuesday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-114,0,2025-26
TT000826,6,C,Tuesday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-111,0,2025-26
TT000827,6,C,Tuesday,3,08:50,09:30,Mathematics,TCH0026,Siya Malhotra,Room-106,0,2025-26
TT000828,6,C,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G08,0,2025-26
TT000829,6,C,Tuesday,5,10:25,11:05,Hindi,TCH0066,Nikhil Shah,Room-201,0,2025-26
TT000830,6,C,Tuesday,6,11:05,11:45,Mathematics,TCH0026,Siya Malhotra,Room-109,0,2025-26
TT000831,6,C,Tuesday,7,12:00,12:40,Science,TCH0031,Pari Deshmukh,Room-212,0,2025-26
TT000832,6,C,Tuesday,8,12:40,13:20,Science,TCH0063,Dhruv Mehta,Room-202,0,2025-26
TT000833,6,C,Wednesday,1,07:30,08:10,Mathematics,TCH0028,Gauri Deshpande,Room-G02,0,2025-26
TT000834,6,C,Wednesday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-202,0,2025-26
TT000835,6,C,Wednesday,3,08:50,09:30,Science,TCH0001,Laksh Chatterjee,Room-G07,0,2025-26
TT000836,6,C,Wednesday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-305,0,2025-26
TT000837,6,C,Wednesday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-G15,0,2025-26
TT000838,6,C,Wednesday,6,11:05,11:45,Hindi,TCH0063,Dhruv Mehta,Room-G15,0,2025-26
TT000839,6,C,Wednesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-102,0,2025-26
TT000840,6,C,Wednesday,8,12:40,13:20,Mathematics,TCH0026,Siya Malhotra,Room-211,0,2025-26
TT000841,6,C,Thursday,1,07:30,08:10,Mathematics,TCH0028,Gauri Deshpande,Room-G04,0,2025-26
TT000842,6,C,Thursday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-202,0,2025-26
TT000843,6,C,Thursday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-313,0,2025-26
TT000844,6,C,Thursday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT000845,6,C,Thursday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-G13,0,2025-26
TT000846,6,C,Thursday,6,11:05,11:45,Social Studies,TCH0036,Kartik Bhat,Room-302,0,2025-26
TT000847,6,C,Thursday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT000848,6,C,Thursday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-305,0,2025-26
TT000849,6,C,Friday,1,07:30,08:10,Hindi,TCH0066,Nikhil Shah,Room-112,0,2025-26
TT000850,6,C,Friday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-105,0,2025-26
TT000851,6,C,Friday,3,08:50,09:30,Computer Science,TCH0057,Anika Bhosale,Room-202,1,2025-26
TT000852,6,C,Friday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-301,0,2025-26
TT000853,6,C,Friday,5,10:25,11:05,Social Studies,TCH0036,Kartik Bhat,Room-209,0,2025-26
TT000854,6,C,Friday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-207,0,2025-26
TT000855,6,C,Friday,7,12:00,12:40,Computer Science,TCH0057,Anika Bhosale,Room-114,1,2025-26
TT000856,6,C,Friday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-209,0,2025-26
TT000857,6,C,Saturday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT000858,6,C,Saturday,2,08:10,08:50,Computer Science,TCH0024,Kabir Das,Room-210,0,2025-26
TT000859,6,C,Saturday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-112,0,2025-26
TT000860,6,C,Saturday,4,09:45,10:25,Social Studies,TCH0036,Kartik Bhat,Room-108,0,2025-26
TT000861,6,C,Saturday,5,10:25,11:05,Mathematics,TCH0043,Divya Sharma,Room-G09,0,2025-26
TT000862,6,C,Saturday,6,11:05,11:45,Hindi,TCH0066,Nikhil Shah,Room-113,0,2025-26
TT000863,6,C,Saturday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-G09,0,2025-26
TT000864,6,C,Saturday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-209,0,2025-26
TT000865,6,D,Monday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-209,0,2025-26
TT000866,6,D,Monday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-311,0,2025-26
TT000867,6,D,Monday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-213,0,2025-26
TT000868,6,D,Monday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-212,0,2025-26
TT000869,6,D,Monday,5,10:25,11:05,Computer Science,TCH0057,Anika Bhosale,Room-210,0,2025-26
TT000870,6,D,Monday,6,11:05,11:45,Hindi,TCH0015,Parth Chatterjee,Room-308,0,2025-26
TT000871,6,D,Monday,7,12:00,12:40,Social Studies,TCH0006,Jiya Bhandari,Room-113,0,2025-26
TT000872,6,D,Monday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-312,0,2025-26
TT000873,6,D,Tuesday,1,07:30,08:10,Mathematics,TCH0025,Darsh Patel,Room-315,0,2025-26
TT000874,6,D,Tuesday,2,08:10,08:50,Social Studies,TCH0056,Siya Mukherjee,Room-315,0,2025-26
TT000875,6,D,Tuesday,3,08:50,09:30,Science,TCH0079,Ishaan Chauhan,Room-G11,0,2025-26
TT000876,6,D,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT000877,6,D,Tuesday,5,10:25,11:05,Physical Education,TCH0048,Kavya Sen,Room-111,0,2025-26
TT000878,6,D,Tuesday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-308,1,2025-26
TT000879,6,D,Tuesday,7,12:00,12:40,Social Studies,TCH0036,Kartik Bhat,Room-G04,0,2025-26
TT000880,6,D,Tuesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-112,0,2025-26
TT000881,6,D,Wednesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-G09,0,2025-26
TT000882,6,D,Wednesday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-308,0,2025-26
TT000883,6,D,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-113,0,2025-26
TT000884,6,D,Wednesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G11,0,2025-26
TT000885,6,D,Wednesday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-204,0,2025-26
TT000886,6,D,Wednesday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-314,1,2025-26
TT000887,6,D,Wednesday,7,12:00,12:40,Science,TCH0023,Nikhil Ghosh,Room-203,0,2025-26
TT000888,6,D,Wednesday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-214,0,2025-26
TT000889,6,D,Thursday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-209,0,2025-26
TT000890,6,D,Thursday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-104,0,2025-26
TT000891,6,D,Thursday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-G13,0,2025-26
TT000892,6,D,Thursday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-305,0,2025-26
TT000893,6,D,Thursday,5,10:25,11:05,Physical Education,TCH0048,Kavya Sen,Room-314,0,2025-26
TT000894,6,D,Thursday,6,11:05,11:45,Social Studies,TCH0036,Kartik Bhat,Room-207,0,2025-26
TT000895,6,D,Thursday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-G13,0,2025-26
TT000896,6,D,Thursday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-G09,0,2025-26
TT000897,6,D,Friday,1,07:30,08:10,Mathematics,TCH0026,Siya Malhotra,Room-205,0,2025-26
TT000898,6,D,Friday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-301,0,2025-26
TT000899,6,D,Friday,3,08:50,09:30,Social Studies,TCH0056,Siya Mukherjee,Room-105,0,2025-26
TT000900,6,D,Friday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-211,0,2025-26
TT000901,6,D,Friday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-109,1,2025-26
TT000902,6,D,Friday,6,11:05,11:45,Social Studies,TCH0036,Kartik Bhat,Room-110,0,2025-26
TT000903,6,D,Friday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-108,0,2025-26
TT000904,6,D,Friday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-311,1,2025-26
TT000905,6,D,Saturday,1,07:30,08:10,Science,TCH0060,Trisha Pawar,Room-109,0,2025-26
TT000906,6,D,Saturday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-G11,0,2025-26
TT000907,6,D,Saturday,3,08:50,09:30,Social Studies,TCH0036,Kartik Bhat,Room-215,0,2025-26
TT000908,6,D,Saturday,4,09:45,10:25,Social Studies,TCH0036,Kartik Bhat,Room-G04,0,2025-26
TT000909,6,D,Saturday,5,10:25,11:05,Social Studies,TCH0036,Kartik Bhat,Room-G12,0,2025-26
TT000910,6,D,Saturday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-315,0,2025-26
TT000911,6,D,Saturday,7,12:00,12:40,Hindi,TCH0066,Nikhil Shah,Room-115,0,2025-26
TT000912,6,D,Saturday,8,12:40,13:20,Social Studies,TCH0079,Ishaan Chauhan,Room-206,0,2025-26
TT000913,7,A,Monday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-308,0,2025-26
TT000914,7,A,Monday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-108,0,2025-26
TT000915,7,A,Monday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-108,0,2025-26
TT000916,7,A,Monday,4,09:45,10:25,Hindi,TCH0004,Rohan Sinha,Room-202,0,2025-26
TT000917,7,A,Monday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-214,0,2025-26
TT000918,7,A,Monday,6,11:05,11:45,Science,TCH0043,Divya Sharma,Room-307,0,2025-26
TT000919,7,A,Monday,7,12:00,12:40,Social Studies,TCH0006,Jiya Bhandari,Room-307,0,2025-26
TT000920,7,A,Monday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-101,0,2025-26
TT000921,7,A,Tuesday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-309,0,2025-26
TT000922,7,A,Tuesday,2,08:10,08:50,Computer Science,TCH0024,Kabir Das,Room-312,0,2025-26
TT000923,7,A,Tuesday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-G06,0,2025-26
TT000924,7,A,Tuesday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-114,0,2025-26
TT000925,7,A,Tuesday,5,10:25,11:05,Science,TCH0023,Nikhil Ghosh,Room-112,0,2025-26
TT000926,7,A,Tuesday,6,11:05,11:45,Mathematics,TCH0028,Gauri Deshpande,Room-308,0,2025-26
TT000927,7,A,Tuesday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-315,0,2025-26
TT000928,7,A,Tuesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-107,0,2025-26
TT000929,7,A,Wednesday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-G07,0,2025-26
TT000930,7,A,Wednesday,2,08:10,08:50,Hindi,TCH0066,Nikhil Shah,Room-111,0,2025-26
TT000931,7,A,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-G11,0,2025-26
TT000932,7,A,Wednesday,4,09:45,10:25,Hindi,TCH0015,Parth Chatterjee,Room-302,0,2025-26
TT000933,7,A,Wednesday,5,10:25,11:05,Physical Education,TCH0048,Kavya Sen,Room-106,0,2025-26
TT000934,7,A,Wednesday,6,11:05,11:45,Social Studies,TCH0006,Jiya Bhandari,Room-106,0,2025-26
TT000935,7,A,Wednesday,7,12:00,12:40,Hindi,TCH0015,Parth Chatterjee,Room-G12,0,2025-26
TT000936,7,A,Wednesday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-G14,0,2025-26
TT000937,7,A,Thursday,1,07:30,08:10,Social Studies,TCH0056,Siya Mukherjee,Room-109,0,2025-26
TT000938,7,A,Thursday,2,08:10,08:50,Social Studies,TCH0056,Siya Mukherjee,Room-107,0,2025-26
TT000939,7,A,Thursday,3,08:50,09:30,Mathematics,TCH0025,Darsh Patel,Room-314,0,2025-26
TT000940,7,A,Thursday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-G09,0,2025-26
TT000941,7,A,Thursday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-202,0,2025-26
TT000942,7,A,Thursday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-109,0,2025-26
TT000943,7,A,Thursday,7,12:00,12:40,Social Studies,TCH0006,Jiya Bhandari,Room-211,0,2025-26
TT000944,7,A,Thursday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-G10,0,2025-26
TT000945,7,A,Friday,1,07:30,08:10,Science,TCH0067,Saanvi Ghosh,Room-114,0,2025-26
TT000946,7,A,Friday,2,08:10,08:50,Mathematics,TCH0025,Darsh Patel,Room-G02,0,2025-26
TT000947,7,A,Friday,3,08:50,09:30,Social Studies,TCH0079,Ishaan Chauhan,Room-115,0,2025-26
TT000948,7,A,Friday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-213,0,2025-26
TT000949,7,A,Friday,5,10:25,11:05,Hindi,TCH0066,Nikhil Shah,Room-306,0,2025-26
TT000950,7,A,Friday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-112,0,2025-26
TT000951,7,A,Friday,7,12:00,12:40,Science,TCH0025,Darsh Patel,Room-201,0,2025-26
TT000952,7,A,Friday,8,12:40,13:20,Social Studies,TCH0056,Siya Mukherjee,Room-304,0,2025-26
TT000953,7,A,Saturday,1,07:30,08:10,Mathematics,TCH0025,Darsh Patel,Room-G10,0,2025-26
TT000954,7,A,Saturday,2,08:10,08:50,Hindi,TCH0066,Nikhil Shah,Room-G03,0,2025-26
TT000955,7,A,Saturday,3,08:50,09:30,Science,TCH0069,Isha Bhat,Room-101,0,2025-26
TT000956,7,A,Saturday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-214,0,2025-26
TT000957,7,A,Saturday,5,10:25,11:05,Hindi,TCH0063,Dhruv Mehta,Room-106,0,2025-26
TT000958,7,A,Saturday,6,11:05,11:45,Science,TCH0013,Avni Ghosh,Room-G13,0,2025-26
TT000959,7,A,Saturday,7,12:00,12:40,Computer Science,TCH0057,Anika Bhosale,Room-310,1,2025-26
TT000960,7,A,Saturday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-201,0,2025-26
TT000961,7,B,Monday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-208,0,2025-26
TT000962,7,B,Monday,2,08:10,08:50,Science,TCH0004,Rohan Sinha,Room-308,0,2025-26
TT000963,7,B,Monday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-205,0,2025-26
TT000964,7,B,Monday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-107,0,2025-26
TT000965,7,B,Monday,5,10:25,11:05,Computer Science,TCH0057,Anika Bhosale,Room-208,0,2025-26
TT000966,7,B,Monday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-102,0,2025-26
TT000967,7,B,Monday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-204,0,2025-26
TT000968,7,B,Monday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-205,1,2025-26
TT000969,7,B,Tuesday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-G06,0,2025-26
TT000970,7,B,Tuesday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-101,0,2025-26
TT000971,7,B,Tuesday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-308,0,2025-26
TT000972,7,B,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-214,0,2025-26
TT000973,7,B,Tuesday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-111,0,2025-26
TT000974,7,B,Tuesday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-304,0,2025-26
TT000975,7,B,Tuesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-110,0,2025-26
TT000976,7,B,Tuesday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-G02,0,2025-26
TT000977,7,B,Wednesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-G05,0,2025-26
TT000978,7,B,Wednesday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-G09,0,2025-26
TT000979,7,B,Wednesday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-102,0,2025-26
TT000980,7,B,Wednesday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-106,0,2025-26
TT000981,7,B,Wednesday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-303,0,2025-26
TT000982,7,B,Wednesday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-303,0,2025-26
TT000983,7,B,Wednesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-110,0,2025-26
TT000984,7,B,Wednesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-302,0,2025-26
TT000985,7,B,Thursday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-G11,0,2025-26
TT000986,7,B,Thursday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-G04,0,2025-26
TT000987,7,B,Thursday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-108,0,2025-26
TT000988,7,B,Thursday,4,09:45,10:25,Hindi,TCH0004,Rohan Sinha,Room-G09,0,2025-26
TT000989,7,B,Thursday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-215,0,2025-26
TT000990,7,B,Thursday,6,11:05,11:45,Science,TCH0017,Lavanya Sinha,Room-111,0,2025-26
TT000991,7,B,Thursday,7,12:00,12:40,Hindi,TCH0066,Nikhil Shah,Room-111,0,2025-26
TT000992,7,B,Thursday,8,12:40,13:20,Science,TCH0061,Gauri Chauhan,Room-207,0,2025-26
TT000993,7,B,Friday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-G04,0,2025-26
TT000994,7,B,Friday,2,08:10,08:50,Computer Science,TCH0041,Vihaan Bhandari,Room-301,0,2025-26
TT000995,7,B,Friday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-301,0,2025-26
TT000996,7,B,Friday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-107,1,2025-26
TT000997,7,B,Friday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-213,1,2025-26
TT000998,7,B,Friday,6,11:05,11:45,Mathematics,TCH0025,Darsh Patel,Room-305,0,2025-26
TT000999,7,B,Friday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-313,0,2025-26
TT001000,7,B,Friday,8,12:40,13:20,Mathematics,TCH0026,Siya Malhotra,Room-202,0,2025-26
TT001001,7,B,Saturday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-211,0,2025-26
TT001002,7,B,Saturday,2,08:10,08:50,Social Studies,TCH0056,Siya Mukherjee,Room-G04,0,2025-26
TT001003,7,B,Saturday,3,08:50,09:30,Mathematics,TCH0025,Darsh Patel,Room-303,0,2025-26
TT001004,7,B,Saturday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-G07,0,2025-26
TT001005,7,B,Saturday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-314,0,2025-26
TT001006,7,B,Saturday,6,11:05,11:45,Science,TCH0065,Anika Saxena,Room-304,0,2025-26
TT001007,7,B,Saturday,7,12:00,12:40,Computer Science,TCH0057,Anika Bhosale,Room-102,0,2025-26
TT001008,7,B,Saturday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-107,0,2025-26
TT001009,7,C,Monday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-210,0,2025-26
TT001010,7,C,Monday,2,08:10,08:50,Science,TCH0039,Radhika Patil,Room-G15,0,2025-26
TT001011,7,C,Monday,3,08:50,09:30,Social Studies,TCH0006,Jiya Bhandari,Room-G06,0,2025-26
TT001012,7,C,Monday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-113,0,2025-26
TT001013,7,C,Monday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-G05,0,2025-26
